,Unnamed: 0,GPS經度,GPS緯度,發生縣市名稱,肇因研判子類別名稱-主要,速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,risk
2256,10106,120.210796,23.004559,臺南市北區公園路段號公園北路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2257,10107,120.210796,23.004559,臺南市北區公園北路段號公園路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,high
2258,10108,120.210796,23.004559,臺南市北區公園路段號公園北路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2259,10110,120.210796,23.004559,臺南市北區公園路段公園北路口巷弄號,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2260,10112,120.210796,23.004559,臺南市北區公園路段口公園北路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,high
2261,10113,120.210796,23.004559,臺南市北區公園路段口公園北路88,左轉彎未依規定,50,交岔路,交叉路口,無號誌,high
2262,10114,120.210796,23.004559,臺南市北區公園路段號公園北路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2263,10115,120.210796,23.004559,臺南市北區公園路段公園北路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2264,10116,120.210796,23.004559,臺南市北區公園路段口公園北路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,high
2265,10117,120.210796,23.004559,臺南市北區公園路段巷弄號東側與公園北路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2266,10118,120.210796,23.004559,臺南市北區公園路段1470口公園北路96,未保持行車安全距離,50,交岔路,交叉路口,無號誌,high
2267,10119,120.210796,23.004559,臺南市北區公園北路段口公園路,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,high
2268,10122,120.210796,23.004559,臺南市北區公園路段號公園北路,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,high
2269,10125,120.210796,23.004559,臺南市北區公園北路段西側公園路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2270,10126,120.210796,23.004559,臺南市北區公園路段號公園北路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,high
2271,10127,120.210796,23.004559,臺南市北區公園路段東側公園北路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2272,10128,120.210796,23.004559,臺南市北區公園路段巷弄號附近與公園北路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2273,10129,120.210796,23.004559,臺南市北區公園路段巷弄號口與公園北路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2274,10131,120.210796,23.004559,臺南市北區公園路段公園北路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2275,10132,120.210796,23.004559,臺南市北區公園路段156東側公園北路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2276,10133,120.210796,23.004559,臺南市北區公園路段巷弄號口與公園北路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,high
2277,10134,120.210796,23.004559,臺南市北區公園北路段口公園路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,high
2278,10135,120.210796,23.004559,臺南市北區公園路段口公園北路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2279,10136,120.210796,23.004559,臺南市北區公園路段口公園北路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2280,10137,120.210796,23.004559,臺南市北區公園路段口公園北路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2281,10138,120.210796,23.004559,臺南市北區段口巷弄號公園路與公園北路口,不明原因肇事,50,單路部分,路段,無號誌,high
2282,10139,120.210796,23.004559,臺南市北區公園路段南側公園北路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2283,10140,120.210796,23.004559,臺南市北區公園路段公園北路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,high
2284,10141,120.210796,23.004559,臺南市北區公園路段口公園北路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2285,10142,120.210796,23.004559,臺南市北區公園北路段西側公園路,未注意車前狀態,50,單路部分,路段,行車管制號誌(附設行人專用號誌),high
2286,10144,120.210796,23.004559,臺南市北區公園路段東側公園北路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2287,10146,120.210796,23.004559,臺南市北區公園路段號公園北路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2288,10147,120.210796,23.004559,臺南市北區公園路段巷弄號南側與公園北路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2289,10148,120.210796,23.004559,臺南市北區公園路段口公園北路,未依規定讓車,50,交岔路,交叉路口,無號誌,high
2290,10149,120.210796,23.004559,臺南市北區公園路段巷弄號南側與公園北路段巷弄口,未保持行車安全間隔,50,單路部分,路段,行車管制號誌(附設行人專用號誌),high
2291,10150,120.210796,23.004559,臺南市北區公園北路段號公園路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2292,10151,120.210796,23.004559,臺南市北區公園路段東側公園北路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2293,10152,120.210796,23.004559,臺南市北區公園北路段西側公園路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2294,10153,120.210796,23.004559,臺南市北區公園路段巷弄號口與公園北路段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2295,19619,120.218549,23.000891,臺南市東區勝利路段號小東路,未依規定讓車,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2296,19620,120.218549,23.000891,臺南市北區小東路段巷弄號口與勝利路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2297,19621,120.218549,23.000891,臺南市北區小東路段勝利路口巷弄號,未保持行車安全距離,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2298,19622,120.218549,23.000891,臺南市東區小東路段勝利路口巷弄號,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌,high
2299,19624,120.218549,23.000891,臺南市北區小東路段勝利路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2300,19627,120.218549,23.000891,臺南市東區小東路段口勝利路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2301,19628,120.218549,23.000891,臺南市北區小東路段號勝利路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2302,19630,120.218549,23.000891,臺南市東區勝利路段小東路口巷弄號,左轉彎未依規定,40,交岔路,交叉路口,行車管制號誌,high
2303,19631,120.218549,23.000891,臺南市北區小東路段號勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2304,19632,120.218549,23.000891,臺南市北區小東路段號勝利路,未保持行車安全距離,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2305,19633,120.218549,23.000891,臺南市東區小東路段巷弄號口與勝利路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,high
2306,19634,120.218549,23.000891,臺南市東區小東路段號勝利路,未依規定減速,40,交岔路,交叉路口,行車管制號誌,high
2307,19636,120.218549,23.000891,臺南市北區小東路段口勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2308,19637,120.218549,23.000891,臺南市東區小東路段勝利路口巷弄號,未依規定讓車,40,交岔路,交叉路口,行車管制號誌,high
2309,19643,120.218549,23.000891,臺南市東區小東路段號勝利路,未保持行車安全距離,40,交岔路,交叉路口,行車管制號誌,high
2310,19644,120.218549,23.000891,臺南市北區小東路段口勝利路,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌,high
2311,19648,120.218549,23.000891,臺南市北區小東路段號勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2312,19650,120.218549,23.000891,臺南市北區小東路段口勝利路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2313,19651,120.218549,23.000891,臺南市東區小東路段巷弄號南側與勝利路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,high
2314,19652,120.218549,23.000891,臺南市北區小東路段西側勝利路,搶越行人穿越道,50,交岔路,其他,行車管制號誌(附設行人專用號誌),high
2315,19653,120.218549,23.000891,臺南市北區小東路段巷弄號口與勝利路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2316,19654,120.218549,23.000891,臺南市北區小東路段南側勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2317,19655,120.218549,23.000891,臺南市北區小東路段口勝利路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2318,19656,120.218549,23.000891,臺南市東區小東路段附近勝利路,未注意車前狀態,40,單路部分,路段,行車管制號誌,high
2319,19658,120.218549,23.000891,臺南市北區小東路段勝利路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2320,19660,120.218549,23.000891,臺南市北區小東路段號勝利路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2321,19663,120.218549,23.000891,臺南市北區小東路段號勝利路,違反號誌管制或指揮,0,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2322,19664,120.218549,23.000891,臺南市東區小東路段巷弄號口與勝利路段巷弄口,起步未注意其他車(人)安全,50,交岔路,交叉路口,行車管制號誌,high
2323,19665,120.218549,23.000891,臺南市北區勝利路段號小東路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2324,19666,120.218549,23.000891,臺南市東區小東路段東側勝利路,未保持行車安全距離,50,交岔路,路段,無號誌,high
2325,19667,120.218549,23.000891,臺南市東區小東路段巷弄號東側與勝利路段巷弄口,未保持行車安全距離,40,交岔路,交叉路口,行車管制號誌,high
2326,19668,120.218549,23.000891,臺南市北區小東路段口勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2327,19669,120.218549,23.000891,臺南市北區小東路段口勝利路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2328,19670,120.218549,23.000891,臺南市北區小東路段口勝利路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2329,19672,120.218549,23.000891,臺南市東區小東路段南側勝利路,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2330,19673,120.218549,23.000891,臺南市北區小東路段東側勝利路,未依規定減速,50,交岔路,交叉路口,行車管制號誌,high
2331,19674,120.218549,23.000891,臺南市東區勝利路段口小東路,未依規定讓車,40,交岔路,交叉路口,行車管制號誌,high
2332,19676,120.218549,23.000891,臺南市北區小東路段東側勝利路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2333,19678,120.218549,23.000891,臺南市東區小東路段號勝利路,未依規定讓車,40,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2334,19679,120.218549,23.000891,臺南市北區小東路段巷弄號口與勝利路段巷弄口,左轉彎未依規定,40,交岔路,交叉路口,行車管制號誌,high
2335,19680,120.218549,23.000891,臺南市東區小東路段口勝利路,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌,high
2336,19681,120.218549,23.000891,臺南市東區小東路段勝利路口巷弄號,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,high
2337,19682,120.218549,23.000891,臺南市東區小東路段口勝利路,未依規定讓車,40,交岔路,交叉路口,行車管制號誌,high
2338,19683,120.218549,23.000891,臺南市東區小東路段勝利路口巷弄號,未保持行車安全距離,50,交岔路,其他,行車管制號誌(附設行人專用號誌),high
2339,21426,120.220865,23.007686,臺南市北區長榮路段號開元路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,high
2340,21427,120.220865,23.007686,臺南市北區開元路段巷弄號東側與長榮路五段段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2341,21428,120.220865,23.007686,臺南市北區開元路段巷弄號西側與長榮路五段段巷弄口,不明原因肇事,50,交岔路,路段,行車管制號誌(附設行人專用號誌),high
2342,21429,120.220865,23.007686,臺南市北區開元路段212巷弄號口與長榮路四段段58巷弄口,未依規定讓車,30,交岔路,交叉路口,閃光號誌,high
2343,21430,120.220865,23.007686,臺南市北區開元路段西側長榮路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2344,21431,120.220865,23.007686,臺南市北區開元路段巷弄號北側與長榮路五段段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2345,21433,120.220865,23.007686,臺南市北區開元路段長榮路五段口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2346,21434,120.220865,23.007686,臺南市北區開元路段巷弄號口與長榮路四段段巷弄口,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2347,21436,120.220865,23.007686,臺南市北區開元路段長榮路五段口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2348,21437,120.220865,23.007686,臺南市北區開元路段巷弄號北側與長榮路五段段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2349,21438,120.220865,23.007686,臺南市北區開元路段巷弄號東側與開元路段249巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2350,21441,120.220865,23.007686,臺南市北區開元路段東側開元路71,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2351,21442,120.220865,23.007686,臺南市北區開元路段長榮路五段口巷弄號,未保持行車安全距離,50,單路部分,路段,行車管制號誌,high
2352,21443,120.220865,23.007686,臺南市北區開元路段長榮路五段口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2353,21444,120.220865,23.007686,臺南市北區長榮路五段段巷弄號口與開元路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2354,21445,120.220865,23.007686,臺南市北區開元路71段口開元路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2355,21446,120.220865,23.007686,臺南市北區國華街4段號國華街45,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2356,21447,120.220865,23.007686,臺南市北區開元路段號長榮路五段,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2357,21450,120.220865,23.007686,臺南市北區開元路段巷弄號口與長榮路五段段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2358,21453,120.220865,23.007686,臺南市北區長榮路4段58東側開元路212,未依規定讓車,30,交岔路,交叉路口,閃光號誌,high
2359,21454,120.220865,23.007686,臺南市北區開元路段口長榮路4,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2360,21455,120.220865,23.007686,臺南市北區開元路段巷弄號東側與長榮路4段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2361,21456,120.220865,23.007686,臺南市北區開元路段212巷弄號東側與長榮路四段段58巷弄口,未依規定讓車,30,交岔路,交叉路口,閃光號誌,high
2362,21457,120.220865,23.007686,臺南市北區開元路段口長榮路4,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2363,21458,120.220865,23.007686,臺南市北區開元路段口長榮路5,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2364,21459,120.220865,23.007686,臺南市北區開元路段巷弄號口與長榮路五段段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2365,21461,120.220865,23.007686,臺南市北區開元路段巷弄號口與開元路段342巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2366,21462,120.220865,23.007686,臺南市北區開元路段口長榮路4,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2367,21464,120.220865,23.007686,臺南市北區開元路段長榮路四段口212巷弄號,未依規定讓車,30,交岔路,交叉路口,閃光號誌,high
2368,21465,120.220865,23.007686,臺南市北區開元路段長榮路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2369,21468,120.220865,23.007686,臺南市北區開元路段長榮路四段口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2370,21469,120.220865,23.007686,臺南市北區開元路段長榮路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2371,21471,120.220865,23.007686,臺南市北區段巷弄號開元路與長榮路五段口與段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2372,21472,120.220865,23.007686,臺南市北區長榮路五段段號開元路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2373,21475,120.220865,23.007686,臺南市北區開元路段長榮路四段口巷弄號,未保持行車安全距離,50,單路部分,路段,行車管制號誌,high
2374,21476,120.220865,23.007686,臺南市北區開元路段號長榮路五段,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2375,21479,120.220865,23.007686,臺南市北區開元路段口長榮路四段,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,high
2376,21480,120.220865,23.007686,臺南市北區開元路段號長榮路五段,未注意車前狀態,50,交岔路,交叉路口,無號誌,high
2377,21482,120.220865,23.007686,臺南市北區開元路段西側長榮路五段,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2378,21483,120.220865,23.007686,臺南市北區開元路段號長榮路五段,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2379,21485,120.220865,23.007686,臺南市北區開元路段巷弄號口與長榮路四段段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2380,21486,120.220865,23.007686,臺南市北區開元路段長榮路四段口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2381,21487,120.220865,23.007686,臺南市北區長榮路四段段東側長榮路五段395,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,high
2382,21488,120.220865,23.007686,臺南市北區開元路段號長榮路五段,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2383,21489,120.220865,23.007686,臺南市北區開元路段號長榮路五段,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,high
2384,21490,120.220865,23.007686,臺南市北區開元路段號長榮路四段,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2385,21492,120.220865,23.007686,臺南市北區開元路段號長榮路四段,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌,high
2386,21494,120.220865,23.007686,臺南市北區開元路段442號開元路39441,未依規定讓車,30,交岔路,交叉路口,無號誌,high
2387,21496,120.220865,23.007686,臺南市北區開元路段東側長榮路5,違反號誌管制或指揮,30,交岔路,交叉路口,行車管制號誌,high
2388,21497,120.220865,23.007686,臺南市北區開元路段口開元路90,未注意車前狀態,50,交岔路,交叉路口,無號誌,high
2389,21500,120.220865,23.007686,臺南市北區長榮路五段段號開元路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2390,21502,120.220865,23.007686,臺南市北區開元路段長榮路口巷弄號,蛇行、方向不定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),high
2391,21503,120.220865,23.007686,臺南市北區長榮路段開元路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,high
2392,21504,120.220865,23.007686,臺南市北區長榮路4段84東側開元路212,未依規定讓車,30,交岔路,交叉路口,無號誌,high
