,Unnamed: 0,GPS經度,GPS緯度,發生縣市名稱,肇因研判子類別名稱-主要,速限-第1當事者,道路型態大類別名稱,事故位置大類別名稱,號誌-號誌種類名稱,risk
1773,32184,120.23102,23.010968,臺南市永康區段號六合路與六合路68巷口,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1774,32185,120.23102,23.010968,臺南市永康區六合路段北側六合里六合路68,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
1775,32186,120.23102,23.010968,臺南市永康區六合路段西側六合路68,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
1776,32187,120.23102,23.010968,臺南市永康區中華路段505巷弄號口與六合路段巷弄口,未注意車前狀態,30,交岔路,交叉路口,行車管制號誌,medium
1777,32188,120.23102,23.010968,臺南市永康區六合路段巷弄號附近與六合路段68巷弄口,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
1778,32190,120.23102,23.010968,臺南市永康區六合路段北側六合里六合路85,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1779,32191,120.23102,23.010968,臺南市永康區六合路段號六合路71,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1780,32192,120.23102,23.010968,臺南市永康區六合路段口六合路68,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1781,32193,120.23102,23.010968,臺南市永康區六合路段巷弄號口與六合路段71巷弄口,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1782,32195,120.23102,23.010968,臺南市永康區六合路段口六合路85,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1783,32689,120.231443,23.021479,臺南市永康區東橋一路段大橋二街口巷弄號,尚未發現肇事因素,50,交岔路,交叉路口,行車管制號誌,medium
1784,32690,120.231443,23.021479,臺南市永康區東橋一路段口東橋里東橋十街,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1785,32691,120.231443,23.021479,臺南市永康區東橋一路段北側東橋里大橋二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1786,32692,120.231443,23.021479,臺南市永康區段口巷弄號大橋二街與東橋一路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1787,32693,120.231443,23.021479,臺南市永康區大橋里東橋一路段南側大橋里大橋二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1788,32695,120.231443,23.021479,臺南市永康區大橋二街段巷弄號口與東橋一路段巷弄口,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
1789,32696,120.231443,23.021479,臺南市永康區大橋二街段口東橋一路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1790,32697,120.231443,23.021479,臺南市永康區東橋一路段號東橋十街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1791,32702,120.231443,23.021479,臺南市永康區東橋一路段口東橋十街,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1792,32705,120.231443,23.021479,臺南市永康區東橋一路段東橋十街口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1793,32706,120.231443,23.021479,臺南市永康區東橋一路段號大橋二街,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1794,32708,120.231443,23.021479,臺南市永康區東橋一路段口東橋十街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1795,32709,120.231443,23.021479,臺南市永康區東橋一路段號大橋二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1796,32710,120.231443,23.021479,臺南市永康區東橋一路段大橋二街口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1797,32711,120.231443,23.021479,臺南市永康區東橋一路段大橋二街口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1798,32712,120.231443,23.021479,臺南市永康區東橋一路段東側大橋二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1799,32713,120.231443,23.021479,臺南市永康區東橋一路段東橋十街口巷弄號,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1800,32715,120.231443,23.021479,臺南市永康區大橋二街段巷弄號口與東橋一路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1801,32716,120.231443,23.021479,臺南市永康區東橋一路段大橋二街口巷弄號,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
1802,32718,120.231443,23.021479,臺南市永康區東橋一路段口東橋十街,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
1803,32719,120.231443,23.021479,臺南市永康區大橋二街段口東橋一路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1804,32720,120.231443,23.021479,臺南市永康區東橋一路段巷弄號口與東橋十街段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1805,32721,120.231443,23.021479,臺南市永康區段號東橋一路與東橋十街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1806,32723,120.231443,23.021479,臺南市永康區東橋一路段大橋二街口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1807,32724,120.231443,23.021479,臺南市永康區東橋一路段口東橋里東橋十街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1808,32725,120.231443,23.021479,臺南市永康區東橋一路段號東橋十街,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1809,32726,120.231443,23.021479,臺南市永康區東橋十街段大橋二街口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1810,32727,120.231443,23.021479,臺南市永康區大橋二街段號東橋一路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1811,34735,120.233858,23.008473,臺南市永康區中華路段巷弄號東側與中華二路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1812,34736,120.233858,23.008473,臺南市永康區中華路段口中華二路,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1813,34737,120.233858,23.008473,臺南市永康區中華路段北側中華二路,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
1814,34738,120.233858,23.008473,臺南市永康區中華二路段口中華路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1815,34739,120.233858,23.008473,臺南市永康區中華路段東側中華二路,未保持行車安全距離,50,單路部分,路段,行車管制號誌,medium
1816,34740,120.233858,23.008473,臺南市永康區中華路段口中華二路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1817,34741,120.233858,23.008473,臺南市永康區中華二路段口中華路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1818,34742,120.233858,23.008473,臺南市永康區中華路段南側中華二路,未保持行車安全距離,50,交岔路,路段,行車管制號誌,medium
1819,34744,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1820,34745,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,變換車道或方向不當,50,交岔路,交叉路口,行車管制號誌,medium
1821,34746,120.233858,23.008473,臺南市永康區中華路段號中華二路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1822,34747,120.233858,23.008473,臺南市永康區段號中華路與中華二路,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌,medium
1823,34748,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,其他引起事故之違規或不當行為,50,交岔路,交叉路口,行車管制號誌,medium
1824,34749,120.233858,23.008473,臺南市永康區中華路段口中華二路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1825,34751,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1826,34752,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1827,34753,120.233858,23.008473,臺南市永康區中華路段口中華二路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1828,34754,120.233858,23.008473,臺南市永康區中華路段巷弄號北側與中華二路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1829,34755,120.233858,23.008473,臺南市永康區中華路段口中華二路,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌,medium
1830,34756,120.233858,23.008473,臺南市永康區中華路段巷弄號口與中華二路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1831,34757,120.233858,23.008473,臺南市永康區中華路段口中華二路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1832,34758,120.233858,23.008473,臺南市永康區中華路段口中華二路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1833,34760,120.233858,23.008473,臺南市永康區中華路段巷弄號附近與中華二路段巷弄口,逆向行駛,50,交岔路,交叉路口,行車管制號誌,medium
1834,34761,120.233858,23.008473,臺南市永康區中華路段巷弄號口與中華二路段巷弄口,未保持行車安全間隔,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1835,34762,120.233858,23.008473,臺南市永康區中華路段巷弄號附近與中華二路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1836,34763,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1837,34764,120.233858,23.008473,臺南市永康區中華路段口中華二路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1838,34765,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,迴轉未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1839,34766,120.233858,23.008473,臺南市永康區中華路段口中華二路,不明原因肇事,40,交岔路,交叉路口,行車管制號誌,medium
1840,34768,120.233858,23.008473,臺南市永康區中華路段口中華二路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1841,34769,120.233858,23.008473,臺南市永康區中華路段巷弄號口與中華二路段巷弄口,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1842,34770,120.233858,23.008473,臺南市永康區中華路段中華二路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1843,34771,120.233858,23.008473,臺南市永康區中華路段口中華二路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1844,34772,120.233858,23.008473,臺南市永康區中華路段號中華二路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1845,34774,120.233858,23.008473,臺南市永康區中華路段口中華二路,未依標誌、標線、號誌或手勢指揮穿越道路,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1846,36469,120.234779,22.998467,臺南市永康區中華路段口小東路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1847,36470,120.234779,22.998467,臺南市永康區段號中華路與小東路,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1848,36474,120.234779,22.998467,臺南市永康區中華路10段南側小東路477,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
1849,36475,120.234779,22.998467,臺南市永康區小東路段巷弄號口與中華路段巷弄口,未保持行車安全距離,40,交岔路,交叉路口,行車管制號誌,medium
1850,36477,120.234779,22.998467,臺南市永康區中華路段10號小東路477,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
1851,36480,120.234779,22.998467,臺南市永康區中華路段巷弄號口與小東路段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1852,36481,120.234779,22.998467,臺南市永康區中華路段口小東路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1853,36483,120.234779,22.998467,臺南市永康區中華路段巷弄號南側與小東路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1854,36484,120.234779,22.998467,臺南市永康區中華路段口小東路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1855,36486,120.234779,22.998467,臺南市永康區中華路段巷弄號口與小東路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1856,36488,120.234779,22.998467,臺南市永康區中華路段10巷弄號口與小東路段477巷弄口,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
1857,36489,120.234779,22.998467,臺南市永康區中華路段小東路口10巷弄號,未依規定減速,30,交岔路,交叉路口,無號誌,medium
1858,36494,120.234779,22.998467,臺南市永康區小東路段東側中華路23,未依規定讓車,30,交岔路,路段,無號誌,medium
1859,36496,120.234779,22.998467,臺南市永康區中華路段口小東路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1860,36498,120.234779,22.998467,臺南市永康區中華路段10號小東路477,未依規定讓車,30,交岔路,交叉路口,無號誌,medium
1861,36499,120.234779,22.998467,臺南市永康區小東路段西側中華路,搶越行人穿越道,50,交岔路,交叉路口,行車管制號誌,medium
1862,36500,120.234779,22.998467,臺南市永康區中華路段10巷弄號東側與小東路段477巷弄口,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
1863,36501,120.234779,22.998467,臺南市永康區小東路段巷弄號口與中華路段巷弄口,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1864,36504,120.234779,22.998467,臺南市永康區中華路段口小東路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1865,36506,120.234779,22.998467,臺南市永康區中華路段號小東路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1866,36510,120.234779,22.998467,臺南市永康區中華路段巷弄號口與小東路段巷弄口,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1867,36512,120.234779,22.998467,臺南市永康區中華路段小東路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1868,36513,120.234779,22.998467,臺南市永康區中華路段口小東路,未保持行車安全距離,50,交岔路,交叉路口,行車管制號誌,medium
1869,36515,120.234779,22.998467,臺南市永康區中華路10段西側中華里小東路477,未依規定讓車,50,交岔路,交叉路口,無號誌,medium
1870,36516,120.234779,22.998467,臺南市永康區中華路段巷弄號附近與小東路段巷弄口,起步未注意其他車(人)安全,50,交岔路,交叉路口,無號誌,medium
1871,36519,120.234779,22.998467,臺南市永康區中華路段口小東路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1872,36521,120.234779,22.998467,臺南市永康區中華路段口小東路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1873,36522,120.234779,22.998467,臺南市永康區中華路段小東路口巷弄號,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌(附設行人專用號誌),medium
1874,36523,120.234779,22.998467,臺南市永康區中華里中華路段南側中華里小東路,違反特定標誌(線)禁制,50,交岔路,交叉路口,行車管制號誌,medium
1875,36790,120.235317,23.030482,臺南市永康區段巷弄號中正二街近343764號路燈與段巷弄口,不明原因肇事,50,單路部分,路段,無號誌,medium
1876,36791,120.235317,23.030482,臺南市永康區段中正二街與正南三路口,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
1877,36792,120.235317,23.030482,臺南市永康區中正二街段正南三路口巷弄號,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
1878,36793,120.235317,23.030482,臺南市永康區中正二街段東側正南三路,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
1879,36794,120.235317,23.030482,臺南市永康區中正二街段東側正南三路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1880,36795,120.235317,23.030482,臺南市永康區正南三路段巷弄號口與中正二街段巷弄口,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1881,36797,120.235317,23.030482,臺南市永康區正南三路段中正二街口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1882,36798,120.235317,23.030482,臺南市永康區段口巷弄號中正二街與正南三路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1883,36799,120.235317,23.030482,臺南市永康區中正二街段口正南三路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1884,36801,120.235317,23.030482,臺南市永康區正南三路段巷弄號南側與中正二街段巷弄口,未依規定使用燈光,50,交岔路,交叉路口,行車管制號誌,medium
1885,36802,120.235317,23.030482,臺南市永康區段口巷弄號中正二街與正南三路,右轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1886,36803,120.235317,23.030482,臺南市永康區中正二街段正南三路口巷弄號,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1887,36804,120.235317,23.030482,臺南市永康區中正二街段巷弄號口與正南三路段巷弄口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1888,36805,120.235317,23.030482,臺南市永康區中正二街段東側尚頂里正南三路,橫越道路不慎,50,交岔路,交叉路口,行車管制號誌,medium
1889,36806,120.235317,23.030482,臺南市永康區中正二街段口正南三路,違反號誌管制或指揮,50,交岔路,交叉路口,行車管制號誌,medium
1890,36807,120.235317,23.030482,臺南市永康區正南三路段附近中正二街,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1891,36808,120.235317,23.030482,臺南市永康區正南三路段號中正二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1892,36809,120.235317,23.030482,臺南市永康區中正二街段號正南三路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1893,36810,120.235317,23.030482,臺南市永康區段正南三路與中正二街口,未注意車前狀態,40,交岔路,交叉路口,行車管制號誌,medium
1894,36811,120.235317,23.030482,臺南市永康區中正二街段口正南三路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1895,36812,120.235317,23.030482,臺南市永康區中正二街段口中正路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1896,36813,120.235317,23.030482,臺南市永康區中正二街段口正南三路,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1897,36814,120.235317,23.030482,臺南市永康區段號中正二街與正南三路口,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1898,36815,120.235317,23.030482,臺南市永康區中正二街段巷弄號南側與正南三路段巷弄口,不明原因肇事,50,交岔路,交叉路口,行車管制號誌,medium
1899,36817,120.235317,23.030482,臺南市永康區中正二街段正南三路口巷弄號,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1900,36818,120.235317,23.030482,臺南市永康區正南三路段號中正二街,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1901,36819,120.235317,23.030482,臺南市永康區中正二街段口正南三路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1902,36820,120.235317,23.030482,臺南市永康區中正二街段號正南三路,未依規定讓車,50,交岔路,交叉路口,行車管制號誌,medium
1903,36821,120.235317,23.030482,臺南市永康區中正二街段口正南三路,左轉彎未依規定,50,交岔路,交叉路口,行車管制號誌,medium
1904,36822,120.235317,23.030482,臺南市永康區正南三路段巷弄號附近與中正二街段182巷弄口,不明原因肇事,50,交岔路,交叉路口,無號誌,medium
1905,36823,120.235317,23.030482,臺南市永康區中正二街段162口中正二街,未注意車前狀態,50,交岔路,交叉路口,無號誌,medium
1906,36824,120.235317,23.030482,臺南市永康區中正二街段口正南三路,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
1907,36825,120.235317,23.030482,臺南市永康區中正二街336段口中正二街,未依規定讓車,30,交岔路,交叉路口,閃光號誌,medium
1908,36826,120.235317,23.030482,臺南市永康區中正二街段巷弄號東側與正南三路段巷弄口,未注意車前狀態,50,交岔路,交叉路口,行車管制號誌,medium
1909,36863,120.235594,23.015338,臺南市永康區二王里中山南路段南側二王里中山東路,未依規定讓車,50,交岔路,交叉路口,閃光號誌,medium
